ID,SchoolID,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q1_12,Q1_13,Q1_14,Q1_15,Q1_16,Q1_17,Q1_18,Q1_19,Q1_20,Q1_21,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q2_17,Q2_18,Q2_19,Q2_20,Q2_21,drink,smoke,school_M,age
4686,20920622,1,0,0,1,1,0,1,1,1,0,2,0,2,1,2,0,1,0,0,1,0,3,1,0,0,0,2,2,2,3,3,1,1,1,1,2,0,3,3,1,3,1,1,1,3,15
4700,20920622,1,2,1,1,0,1,1,1,2,0,2,2,1,1,0,0,2,0,0,1,0,1,0,0,0,2,3,2,1,2,2,1,0,1,1,0,1,2,2,1,1,1,2,1,3,15
4720,20920622,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4,15
4732,30830287,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,17
4733,30830287,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,17
4768,30830287,0,1,0,0,0,0,0,1,1,1,1,1,2,0,0,1,1,0,0,1,0,1,0,3,2,1,0,0,0,2,1,0,0,3,1,0,0,1,3,0,0,0,1,1,3,17
4780,31130483,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,2,3,0,0,1,0,1,0,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,4,18
4781,31130483,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,18
4799,31130483,1,1,1,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,3,3,2,3,18
4807,12000051,3,3,3,1,2,3,1,2,2,3,2,2,1,3,2,1,2,2,2,1,3,0,1,2,3,2,1,0,1,2,3,3,2,1,0,1,2,3,2,1,0,1,1,1,1,11
4826,12000051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,11
4847,41140174,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,2,1,2,1,1,1,3,1,1,1,1,1,1,0,0,0,0,0,1,1,3,17
4860,41140174,0,0,2,1,0,0,1,2,1,2,2,1,0,2,0,0,1,0,0,1,0,1,0,1,1,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,3,17
4875,30630453,1,0,0,2,1,2,2,0,0,0,1,1,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,4,2,18
4889,30630453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,18
4891,30630453,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,3,18
4893,30630453,2,2,1,3,1,0,1,1,2,1,1,1,2,1,1,1,2,1,2,1,2,1,1,2,1,1,0,1,2,1,1,1,0,1,1,1,2,1,0,0,0,1,4,4,4,18
4907,10810203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,10
4914,10810203,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,10
4932,30830461,2,1,2,1,2,1,2,1,2,1,0,1,0,2,3,0,1,0,0,0,0,1,1,0,3,2,0,1,0,0,3,1,0,0,2,1,2,3,1,1,0,0,1,1,4,18
4936,30830461,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,2,1,0,0,0,0,1,0,0,1,1,1,0,3,1,3,18
4949,30830461,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,18
4954,30830461,0,0,1,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,3,1,1,3,18
4978,32000121,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,2,1,2,2,1,0,1,0,0,0,1,1,0,2,1,2,1,3,18
4979,32000121,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,3,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,18
4980,32000121,0,1,0,1,0,0,1,0,1,0,2,2,1,2,1,0,1,2,0,1,0,0,0,0,2,0,1,1,2,2,3,2,0,0,0,1,0,2,1,0,0,0,1,1,2,18
4981,32000121,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,3,2,1,1,3,18
4994,42000052,1,0,0,3,0,2,2,0,1,0,2,1,1,1,1,0,2,0,0,1,0,1,0,1,2,2,0,1,1,1,3,0,0,0,0,1,0,1,0,0,3,2,1,1,1,16
5005,42000052,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,16
5011,42000052,1,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,2,1,1,16
5015,42000052,1,1,0,1,1,0,1,2,1,0,1,1,0,2,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,1,1,1,3,16
5031,31030143,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,2,2,1,2,3,2,0,0,1,0,0,1,3,0,3,2,2,1,3,16
5051,31030143,1,1,2,2,0,1,2,1,0,1,2,1,2,1,1,1,1,0,0,1,1,1,1,1,2,1,2,2,3,1,1,0,2,1,1,0,0,1,3,0,0,0,1,1,2,16
5065,31230310,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,17
5082,31230310,0,0,0,0,1,0,0,1,0,0,1,0,1,3,2,0,1,0,2,1,0,0,1,0,0,2,0,0,1,2,1,0,0,1,0,0,0,2,2,0,0,3,1,1,2,17
5097,11210797,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,12
5105,11210797,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,2,2,0,0,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,1,0,0,0,1,0,0,2,4,2,3,12
5109,11210797,1,0,0,1,1,3,2,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12
5140,21220192,0,0,0,1,0,1,0,1,0,0,2,0,1,0,0,1,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,13
5142,21220192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,13
5216,21020184,1,1,1,0,1,2,2,1,1,0,2,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,0,1,2,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,2,13
5223,21020184,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,13
5254,41040266,2,1,1,1,1,0,1,1,1,1,2,1,2,2,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,4,4,2,18
5259,20620378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,14
5264,20620378,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,1,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,14
5270,20620378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,14
5281,20620378,1,3,2,2,1,2,2,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,2,2,1,1,0,2,1,1,1,2,1,2,2,1,1,3,0,1,0,1,2,3,14
5293,21020414,2,3,1,2,3,1,3,1,0,1,0,1,2,3,1,3,2,0,3,1,0,1,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,14
5297,21020414,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,14
5333,30630116,1,1,2,1,2,1,1,2,1,0,0,1,2,3,1,1,2,0,0,0,0,0,1,0,1,0,0,2,2,2,2,0,3,1,1,0,0,1,1,0,3,2,1,1,3,16
5346,30630116,1,0,1,0,0,0,1,1,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,16
5370,40640256,1,2,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,4,4,1,17
5385,31130148,0,1,1,1,0,0,1,2,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4,16
5389,31130148,1,2,2,1,3,3,1,0,3,3,3,1,1,2,1,0,2,0,0,1,0,1,0,0,2,2,1,1,3,0,3,1,2,2,1,2,1,2,1,0,0,0,2,1,2,16
5391,31130148,1,2,1,1,2,0,2,1,1,2,2,1,2,2,1,2,2,2,2,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,3,16
5453,11110244,1,2,1,1,1,0,1,1,2,0,0,2,2,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,10
5456,11110244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10
5460,11110244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,4,10
5465,11110244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,2,10
5471,11110244,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,10
5479,21520214,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,3,13
5480,21520214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,2,13
5506,21520214,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,4,13
5515,20720383,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,3,14
5522,20720383,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,0,1,3,4,1,14
5527,20720383,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,2,14
5532,20720383,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,14
5543,21520209,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,4,13
5561,21520209,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4,13
5577,40240148,0,1,2,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,1,3,17
5584,40240148,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,17
5601,32000061,1,1,2,2,2,0,2,2,0,0,0,2,1,0,2,2,1,2,1,0,0,0,1,0,1,2,2,2,3,0,2,0,0,0,1,0,0,2,1,0,3,2,1,1,3,18
5611,32000061,2,1,2,2,1,3,2,3,1,1,3,1,0,2,1,3,2,1,0,1,0,2,1,2,1,3,3,2,2,3,3,3,2,2,3,1,0,2,3,1,1,3,3,1,1,18
5625,32000061,1,0,0,1,1,0,0,0,1,0,1,2,1,3,1,0,2,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,2,18
5646,31030480,1,1,1,1,1,0,2,2,1,0,2,0,0,1,0,1,1,2,0,1,0,0,0,0,2,1,1,0,1,0,2,0,1,0,0,0,0,1,2,0,0,1,1,1,4,18
5653,31030480,1,1,2,1,2,3,3,1,1,1,1,0,2,3,1,0,2,0,0,1,0,2,2,2,2,2,1,1,1,1,2,1,2,2,1,0,0,1,3,0,3,2,1,1,2,18
5659,31030480,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,2,2,1,3,18
5692,40640254,0,1,1,2,1,1,2,1,1,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,2,1,1,2,3,1,0,0,1,1,0,0,1,2,0,0,3,2,1,3,18
5717,22000092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,14
5748,21620444,1,1,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,14
5767,20120344,0,2,1,0,1,1,0,1,0,1,2,0,2,0,0,0,1,0,1,0,0,3,0,1,1,3,3,3,2,2,1,0,1,0,0,1,1,0,0,0,1,1,4,4,4,14
5775,20120344,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,14
5791,20120344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,14
5820,20120121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,13
5834,10110147,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,10
5872,10110708,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,12
5882,40940071,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,1,0,1,0,2,1,1,1,2,0,1,1,0,2,0,0,0,1,1,1,0,0,2,2,1,3,16
5899,40940071,0,1,1,1,0,0,0,1,1,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,16
5906,40940071,0,1,0,1,1,0,1,1,1,0,1,1,1,2,1,1,1,0,1,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,3,16
5943,20820385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,1,3,1,1,4,14
5968,20820385,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,2,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,1,1,4,14
5969,20820385,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2,0,2,1,2,2,1,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,2,14
5970,20820385,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,14
5979,12000017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,10
5981,12000017,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,10
5993,12000017,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,10
6002,21420428,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,14
6012,21420428,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2,3,3,14
6059,20120112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,13
6060,10810773,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,12
6070,10810773,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,3,12
6081,10810773,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1,4,12
6084,10810773,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,12
6097,20420145,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,2,13
6110,20420145,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,13
6114,20420145,0,0,0,1,0,0,0,1,0,0,3,1,2,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,13
6123,20420145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,13
6129,20420145,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13
6138,20820602,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,15
6141,20820602,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,2,0,1,0,1,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,1,1,2,15
6172,10110428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,11
6188,10110428,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,11
6196,10110428,0,2,2,0,1,1,0,0,1,0,2,0,1,0,1,1,1,1,1,1,0,1,2,0,1,1,0,1,0,3,2,0,0,1,0,1,0,1,2,0,1,0,1,1,4,11
6216,10110422,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,11
6219,10110422,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,4,11
6224,10810207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,10
6227,10810207,1,0,0,1,1,2,1,0,0,0,1,0,1,1,1,2,1,0,0,0,0,1,1,2,2,1,0,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,1,2,10
6229,10810207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10
6244,10810207,0,2,1,1,0,0,2,1,2,0,1,0,2,0,2,2,2,0,1,2,0,2,3,1,2,3,1,1,0,2,1,0,1,2,0,0,0,0,1,1,2,3,2,2,4,10
6267,30930300,2,1,2,2,3,0,2,0,0,0,1,0,1,1,1,0,2,1,0,0,0,0,1,0,2,1,1,1,2,1,1,0,1,1,1,0,0,1,0,0,2,0,2,1,1,17
6275,30930300,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,17
6276,30930300,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,2,17
6285,30930300,1,1,0,2,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,4,4,17
6295,42000002,2,1,2,2,1,1,1,2,3,2,2,2,3,2,3,3,3,0,0,1,2,1,1,1,3,2,3,0,3,0,3,0,0,3,3,3,0,2,3,0,1,2,4,4,2,17
6303,42000002,0,1,2,2,3,1,1,3,0,0,0,0,3,3,2,1,1,1,0,0,0,0,1,1,1,3,0,1,1,1,1,0,0,2,2,0,0,2,0,0,0,3,2,1,3,17
6323,20820603,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,15
6324,20820603,1,1,0,2,1,0,2,1,2,3,0,0,3,1,1,0,3,0,0,0,2,2,1,2,3,1,2,2,2,2,3,0,1,1,0,0,0,2,0,0,2,2,1,1,4,15
6341,20820603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,4,15
6352,20820603,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,3,15
6364,20820390,1,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,2,1,0,1,0,1,0,0,1,0,1,1,0,0,1,2,1,1,2,14
6406,30930477,0,1,0,1,1,1,1,1,1,0,1,1,0,1,2,1,1,1,0,1,0,1,0,0,2,0,1,2,1,1,1,0,1,0,0,0,0,1,1,0,1,1,2,1,3,18
6416,30930477,0,0,0,0,1,1,2,0,1,1,1,1,0,0,0,1,1,3,2,1,1,1,0,0,1,1,2,2,1,0,3,0,3,0,0,0,0,1,0,2,1,1,4,2,2,18
6427,30930477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,4,18
6450,10110695,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,1,4,12
6452,10110695,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,12
6462,10410455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,11
6472,10410455,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,11
6473,10410455,1,0,1,0,1,1,1,1,1,0,1,1,1,3,0,2,0,0,0,1,3,1,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,1,2,2,1,3,11
